frame,latency_ms,jitter_ms,size_bytes,timestamp_unix
110,144.8867,64.3492,38946,1770975008.299
111,123.4450,21.4417,38746,1770975008.311
112,96.9605,26.4845,38789,1770975008.318
113,148.2143,51.2538,38818,1770975008.403
114,121.1543,27.0600,38794,1770975008.41
115,91.2502,29.9041,38638,1770975008.414
116,151.1462,59.8960,38862,1770975008.507
117,121.2702,29.8760,38658,1770975008.512
118,101.4061,19.8641,38806,1770975008.526
119,78.8348,22.5713,38766,1770975008.537
120,117.9261,39.0913,38854,1770975008.61
121,90.8422,27.0839,38754,1770975008.617
122,62.1798,28.6624,38970,1770975008.622
123,97.1847,35.0049,38853,1770975008.69
124,83.0164,14.1683,38926,1770975008.709
125,145.9126,62.8963,38877,1770975008.806
126,119.6828,26.2299,38966,1770975008.813
127,105.5319,14.1509,39002,1770975008.833
128,152.0722,46.5403,39082,1770975008.913
129,124.9952,27.0770,39106,1770975008.92
130,96.1254,28.8699,39134,1770975008.925
131,78.2781,17.8473,39090,1770975008.941
132,105.4957,27.2176,39221,1770975009.002
133,82.6266,22.8691,39073,1770975009.012
134,54.8604,27.7662,39061,1770975009.018
135,81.7628,26.9024,38938,1770975009.078
136,59.0329,22.7299,39202,1770975009.089
137,85.9725,26.9396,38977,1770975009.15
138,62.9387,23.0339,38986,1770975009.161
139,57.7030,5.2357,39118,1770975009.19
140,57.6668,0.0362,39054,1770975009.223
141,53.5464,4.1203,39234,1770975009.253
142,43.1485,10.3979,39113,1770975009.277
143,73.9989,30.8504,39258,1770975009.341
144,54.1029,19.8960,39094,1770975009.355
145,98.9389,44.8360,39334,1770975009.435
146,72.8846,26.0544,39249,1770975009.442
147,62.9761,9.9084,39410,1770975009.466
148,73.0805,10.1044,39397,1770975009.51
149,47.5316,25.5489,39486,1770975009.518
150,93.5194,45.9878,39338,1770975009.598
151,66.0505,27.4689,39461,1770975009.603
152,68.7640,2.7134,39278,1770975009.639
153,56.4768,12.2871,39342,1770975009.661
154,63.8981,7.4213,39378,1770975009.701
155,46.9880,16.9101,39398,1770975009.718
156,63.1187,16.1307,39254,1770975009.768
157,40.0906,23.0281,39497,1770975009.779
158,56.9165,16.8259,39265,1770975009.83
159,73.6651,16.7487,39402,1770975009.88
160,64.4901,9.1751,39278,1770975009.904
161,47.4463,17.0438,39286,1770975009.921
162,59.4919,12.0456,39230,1770975009.967
163,47.3950,12.0969,39570,1770975009.988
164,68.6758,21.2808,39394,1770975010.043
165,48.8882,19.7875,39506,1770975010.057
166,69.7238,20.8356,39182,1770975010.112
167,55.6645,14.0593,39213,1770975010.131
168,51.9009,3.7637,39018,1770975010.161
169,65.1681,13.2673,39182,1770975010.208
170,43.7369,21.4312,39106,1770975010.22
171,58.0864,14.3495,39057,1770975010.268
172,55.8808,2.2056,39118,1770975010.299
173,51.3623,4.5185,39294,1770975010.329
174,67.7238,16.3615,39206,1770975010.379
175,54.1205,13.6032,39217,1770975010.399
176,73.6060,19.4855,39262,1770975010.452
177,67.5054,6.1007,39374,1770975010.479
178,56.4766,11.0288,39421,1770975010.502
179,70.3878,13.9112,39430,1770975010.549
180,46.4599,23.9279,39418,1770975010.559
181,51.6915,5.2316,39559,1770975010.599
182,59.9120,8.2204,39582,1770975010.641
183,57.8184,2.0936,39509,1770975010.672
184,55.9988,1.8196,39578,1770975010.704
185,64.9390,8.9402,39586,1770975010.746
186,47.0450,17.8940,39466,1770975010.762
187,49.9401,2.8951,39602,1770975010.798
188,62.2268,12.2867,39678,1770975010.844
189,53.0853,9.1414,39722,1770975010.868
190,70.0822,16.9969,39706,1770975010.919
191,57.5423,12.5399,39682,1770975010.94
192,65.0821,7.5397,39698,1770975010.981
193,43.5264,21.5557,39754,1770975010.993
194,76.1678,32.6414,39650,1770975011.059
195,54.6985,21.4694,39654,1770975011.071
196,94.0301,39.3317,39678,1770975011.144
197,70.9558,23.0744,39522,1770975011.154
198,78.6793,7.7236,39614,1770975011.196
199,76.0581,2.6212,39826,1770975011.228
200,60.0181,16.0401,39450,1770975011.246
201,67.7884,7.7703,39209,1770975011.287
202,48.4428,19.3455,39374,1770975011.302
203,55.0759,6.6330,39566,1770975011.342
204,47.0967,7.9792,39274,1770975011.368
205,46.0343,1.0624,39354,1770975011.4
206,74.0314,27.9970,39532,1770975011.462
207,46.8688,27.1626,39526,1770975011.468
208,82.5016,35.6328,39434,1770975011.537
209,61.5025,20.9992,39497,1770975011.55
210,87.1036,25.6011,39497,1770975011.609
211,63.6261,23.4776,39694,1770975011.619
212,141.1114,77.4853,39482,1770975011.73
213,135.0574,6.0539,39461,1770975011.757
214,107.1916,27.8659,39383,1770975011.763
215,159.1406,51.9490,39465,1770975011.848
216,138.9427,20.1979,39370,1770975011.861
217,117.9743,20.9684,39330,1770975011.874
218,90.4651,27.5092,39338,1770975011.88
219,128.5591,38.0940,39134,1770975011.952
220,113.5514,15.0077,39218,1770975011.97
221,89.3347,24.2167,38994,1770975011.98
222,135.3235,45.9888,39297,1770975012.06
223,110.1618,25.1617,39102,1770975012.068
224,89.1972,20.9646,39214,1770975012.081
225,111.4142,22.2170,39150,1770975012.138
226,103.9696,7.4446,39289,1770975012.164
227,79.8645,24.1051,39306,1770975012.173
228,90.7867,10.9222,39162,1770975012.218
229,65.3543,25.4323,39310,1770975012.226
230,66.3209,0.9665,39282,1770975012.26
231,61.9814,4.3395,39130,1770975012.289
232,57.9579,4.0236,39314,1770975012.319
233,44.4121,13.5458,39050,1770975012.339
234,62.7761,18.3640,39110,1770975012.391
235,67.7803,5.0042,38998,1770975012.43
236,53.8199,13.9604,39030,1770975012.45
237,50.7469,3.0730,38842,1770975012.481
238,43.9570,6.7899,38550,1770975012.508
239,58.8505,14.8935,38493,1770975012.557
240,90.7209,31.8704,38658,1770975012.622
241,85.7449,4.9760,38698,1770975012.651
242,59.8874,25.8574,38681,1770975012.659
243,75.0792,15.1918,38530,1770975012.708
244,62.7563,12.3229,38650,1770975012.729
245,69.5231,6.7668,38562,1770975012.77
246,55.3715,14.1516,38788,1770975012.789
247,65.5692,10.1976,38758,1770975012.833
248,44.4264,21.1427,38738,1770975012.845
249,76.9677,32.5413,38642,1770975012.911
250,51.8942,25.0735,38698,1770975012.919
251,60.1211,8.2269,38678,1770975012.961
252,44.9119,15.2092,38758,1770975012.979
253,53.0581,8.1463,38626,1770975013.021
254,49.6402,3.4180,38658,1770975013.051
255,61.9543,12.3141,38606,1770975013.097
256,43.0894,18.8649,38526,1770975013.112
257,58.4872,15.3978,38670,1770975013.161
258,65.2478,6.7606,38786,1770975013.201
259,63.5862,1.6615,38826,1770975013.233
260,55.3124,8.2738,38634,1770975013.259
261,61.5175,6.2051,38741,1770975013.299
262,50.6682,10.8492,38818,1770975013.321
263,79.6635,28.9953,38845,1770975013.384
264,54.5537,25.1098,38666,1770975013.392
265,82.0389,27.4851,38490,1770975013.453
266,59.8762,22.1627,38518,1770975013.464
267,93.9572,34.0810,38670,1770975013.532
268,83.9009,10.0563,38746,1770975013.555
269,63.9091,19.9919,38774,1770975013.569
270,89.9754,26.0663,38650,1770975013.629
271,67.5890,22.3863,38850,1770975013.64
272,62.1738,5.4152,38670,1770975013.668
273,58.0235,4.1504,38945,1770975013.697
274,59.0012,0.9778,38846,1770975013.732
275,55.1305,3.8707,39118,1770975013.762
276,53.0641,2.0664,38934,1770975013.793
277,46.0467,7.0174,39218,1770975013.82
278,45.1345,0.9122,39113,1770975013.853
279,50.0252,4.8907,39170,1770975013.891
280,43.0114,7.0138,39166,1770975013.917
281,58.5952,15.5838,39010,1770975013.966
282,59.0274,0.4323,38665,1770975014
283,53.8700,5.1575,38238,1770975014.028
284,64.1546,10.2847,38057,1770975014.072
285,50.0700,14.0846,38026,1770975014.091
286,75.0620,24.9920,38862,1770975014.15
287,61.3685,13.6936,38802,1770975014.17
288,49.2985,12.0699,39029,1770975014.191
289,64.8339,15.5354,39070,1770975014.24
290,48.9600,15.8739,39242,1770975014.258
291,65.4087,16.4487,38709,1770975014.308
292,51.8756,13.5331,37545,1770975014.328
293,67.2066,15.3310,36517,1770975014.377
294,45.1279,22.0788,37838,1770975014.389
295,64.9564,19.8286,36933,1770975014.442
296,52.1023,12.8541,38134,1770975014.463
297,44.9066,7.1957,37661,1770975014.489
298,54.1079,9.2013,38362,1770975014.532
299,37.9798,16.1281,37342,1770975014.549
300,52.9349,14.9550,37858,1770975014.597
301,48.8796,4.0553,37117,1770975014.627
302,59.0203,10.1407,36970,1770975014.67
303,53.0376,5.9826,37322,1770975014.698
304,49.0720,3.9656,35702,1770975014.728
305,48.8887,0.1833,34834,1770975014.761
306,36.0584,12.8303,34810,1770975014.782
307,49.9916,13.9332,34419,1770975014.829
308,45.2001,4.7915,35050,1770975014.858
309,76.8943,31.6942,35102,1770975014.923
310,48.1167,28.7776,35574,1770975014.928
311,83.4448,35.3281,36762,1770975014.997
312,54.4534,28.9915,36878,1770975015.002
313,87.7018,33.2484,37874,1770975015.069
314,65.6531,22.0487,38146,1770975015.081
315,93.8973,28.2443,38325,1770975015.143
316,74.7797,19.1176,38418,1770975015.157
317,66.6363,8.1434,38662,1770975015.183
318,92.7715,26.1352,38468,1770975015.242
319,71.8215,20.9501,38754,1770975015.255
320,117.5911,45.7697,38794,1770975015.334
321,95.5737,22.0175,38790,1770975015.346
322,87.5516,8.0221,38804,1770975015.372
323,132.6253,45.0737,39034,1770975015.45
324,121.4716,11.1537,38870,1770975015.472
325,92.2678,29.2039,39086,1770975015.476
326,142.0949,49.8271,38858,1770975015.559
327,122.1342,19.9606,39266,1770975015.573
328,93.7898,28.3444,39034,1770975015.578
329,145.8137,52.0239,39214,1770975015.664
330,121.8395,23.9742,39149,1770975015.674
331,95.7127,26.1269,39366,1770975015.681
332,114.0461,18.3334,39286,1770975015.733
333,107.8238,6.2222,39318,1770975015.76
334,77.8878,29.9361,39322,1770975015.764
335,100.9297,23.0420,39277,1770975015.821
336,101.0389,0.1092,39406,1770975015.855
337,73.0724,27.9665,39286,1770975015.861
338,122.0136,48.9411,39349,1770975015.943
339,113.0552,8.9583,39082,1770975015.969
340,84.9621,28.0931,39310,1770975015.975
341,96.3731,11.4110,39102,1770975016.02
342,102.2623,5.8892,39366,1770975016.059
343,81.3119,20.9503,39222,1770975016.072
344,52.7546,28.5573,38986,1770975016.077
345,48.8639,3.8908,39046,1770975016.106
346,47.0695,1.7943,39005,1770975016.138
347,54.4045,7.3349,38945,1770975016.179
348,44.3423,10.0622,39138,1770975016.203
349,46.4165,2.0742,38977,1770975016.239
350,52.7813,6.3648,39098,1770975016.279
351,60.4577,7.6764,38897,1770975016.321
352,52.5744,7.8833,39273,1770975016.347
353,72.0510,19.4767,39366,1770975016.4
354,57.0467,15.0044,39406,1770975016.419
355,54.3828,2.6639,39470,1770975016.45
356,60.8444,6.4616,39369,1770975016.491
357,85.0034,24.1590,39394,1770975016.549
358,71.8331,13.1702,39530,1770975016.569
359,78.0308,6.1977,39294,1770975016.61
360,64.0121,14.0188,39222,1770975016.629
361,48.9650,15.0471,38866,1770975016.648
362,42.9235,6.0415,38838,1770975016.676
363,52.8820,9.9585,38894,1770975016.72
364,50.0331,2.8489,39286,1770975016.751
365,63.9083,13.8752,39370,1770975016.798
366,50.0951,13.8133,39626,1770975016.818
367,69.5677,19.4726,39314,1770975016.872
368,48.9213,20.6463,39702,1770975016.884
369,90.0548,41.1334,39650,1770975016.96
370,64.0361,26.0186,39674,1770975016.968
371,55.7590,8.2772,39450,1770975016.993
372,59.0820,3.3231,39638,1770975017.03
373,53.0689,6.0132,39546,1770975017.058
374,43.9098,9.1591,39430,1770975017.082
375,60.0884,16.1786,39645,1770975017.132
376,115.8206,55.7323,39362,1770975017.221
377,93.9763,21.8444,39150,1770975017.233
378,124.9447,30.9684,39010,1770975017.297
379,108.7410,16.2036,38746,1770975017.314
380,82.8195,25.9216,38641,1770975017.323
381,94.2354,11.4160,38726,1770975017.368
382,83.0946,11.1408,39181,1770975017.39
383,59.7875,23.3071,39101,1770975017.4
384,95.0110,35.2235,38346,1770975017.47
385,67.9209,27.0901,37542,1770975017.476
386,89.8633,21.9424,37054,1770975017.532
387,61.4409,28.4224,36874,1770975017.537
388,60.6711,0.7699,37194,1770975017.57
389,59.6626,1.0085,37329,1770975017.604
390,61.0399,1.3773,37942,1770975017.639
391,81.6429,20.6029,38318,1770975017.693
392,63.7405,17.9024,38762,1770975017.709
393,118.4001,54.6596,39002,1770975017.797
394,90.4157,27.9844,38898,1770975017.802
395,155.6373,65.2215,39090,1770975017.901
396,130.3842,25.2531,39070,1770975017.909
397,103.4772,26.9070,39194,1770975017.916
398,117.8291,14.3518,39014,1770975017.964
399,102.8557,14.9734,38833,1770975017.983
400,94.0104,8.8453,38917,1770975018.008
401,69.7603,24.2500,38886,1770975018.017
402,56.8163,12.9440,39058,1770975018.038
403,55.3801,1.4362,38878,1770975018.071
404,42.1665,13.2136,38750,1770975018.091
405,49.9952,7.8287,38930,1770975018.132
406,57.8194,7.8242,38974,1770975018.174
407,60.2272,2.4078,39226,1770975018.21
408,64.7521,4.5249,39262,1770975018.248
409,96.9706,32.2185,39250,1770975018.314
410,69.0656,27.9050,39257,1770975018.32
411,65.4025,3.6631,39193,1770975018.35
412,63.2932,2.1093,39386,1770975018.381
413,46.5679,16.7253,39278,1770975018.398
414,56.1140,9.5460,39286,1770975018.441
415,36.0825,20.0315,39393,1770975018.454
416,58.0261,21.9436,39246,1770975018.51
417,95.9902,37.9641,39178,1770975018.582
418,78.9816,17.0085,38978,1770975018.599
419,56.1664,22.8152,39189,1770975018.61
420,102.0694,45.9030,38897,1770975018.689
421,73.1301,28.9392,38994,1770975018.694
422,105.9217,32.7916,38914,1770975018.76
423,84.9550,20.9668,38654,1770975018.774
424,62.0120,22.9430,39010,1770975018.785
425,112.0954,50.0834,38690,1770975018.869
426,90.7822,21.3132,38774,1770975018.881
427,77.5454,13.2368,38694,1770975018.901
428,93.8768,16.3314,38874,1770975018.951
429,82.5121,11.3647,38754,1770975018.973
430,58.1317,24.3804,39260,1770975018.982
431,83.8585,25.7268,38861,1770975019.041
432,69.8831,13.9754,39050,1770975019.061
433,94.1055,24.2224,38625,1770975019.119
434,81.1582,12.9473,39086,1770975019.141
435,117.8606,36.7024,38861,1770975019.211
436,89.5846,28.2760,39085,1770975019.216
437,62.9709,26.6137,39078,1770975019.223
438,96.0848,33.1140,39214,1770975019.29
439,83.8275,12.2573,39298,1770975019.311
440,116.8778,33.0503,38954,1770975019.378
441,108.0074,8.8704,39218,1770975019.403
442,80.9913,27.0162,39086,1770975019.41
443,99.7086,18.7173,39198,1770975019.462
444,92.7422,6.9664,39010,1770975019.489
445,63.8731,28.8692,39130,1770975019.494
446,58.8486,5.0244,39077,1770975019.523
447,44.1179,14.7307,39222,1770975019.542
448,52.3467,8.2288,39097,1770975019.584
449,53.4499,1.1032,39254,1770975019.619
450,100.0209,46.5710,39302,1770975019.699
451,71.1362,28.8846,39190,1770975019.704
452,124.9011,53.7648,39266,1770975019.791
453,93.9376,30.9634,39221,1770975019.795
454,70.6301,23.3076,39170,1770975019.805
455,100.4972,29.8672,39054,1770975019.869
456,87.8820,12.6152,39198,1770975019.89
457,64.3935,23.4885,39209,1770975019.9
458,114.8291,50.4355,39118,1770975019.984
459,90.6818,24.1473,39126,1770975019.993
460,114.7346,24.0529,39057,1770975020.051
461,104.1238,10.6108,39298,1770975020.074
462,78.1939,25.9299,39034,1770975020.082
463,85.0430,6.8491,39362,1770975020.122
464,87.8899,2.8470,39110,1770975020.158
465,65.5062,22.3837,39486,1770975020.169
466,50.8537,14.6525,39426,1770975020.188
467,47.0951,3.7587,39406,1770975020.218
468,53.3583,6.2633,39637,1770975020.258
469,44.0187,9.3396,39730,1770975020.282
470,61.6782,17.6594,39702,1770975020.334
471,66.9522,5.2741,39614,1770975020.373
472,55.5394,11.4129,39886,1770975020.395
473,57.9953,2.4559,39474,1770975020.431
474,53.7393,4.2560,39750,1770975020.46
475,53.8819,0.1426,39606,1770975020.494
476,45.1324,8.7495,39754,1770975020.519
477,44.1232,1.0092,39582,1770975020.552
478,48.8372,4.7140,39766,1770975020.59
479,79.8619,31.0247,39614,1770975020.655
480,56.2809,23.5810,39618,1770975020.665
481,112.7553,56.4744,39470,1770975020.755
482,85.5846,27.1707,39374,1770975020.761
483,135.0973,49.5126,39458,1770975020.844
484,113.0879,22.0094,39582,1770975020.856
485,86.6759,26.4120,39490,1770975020.863
486,107.9895,21.3137,39341,1770975020.918
487,101.7351,6.2544,39666,1770975020.945
488,77.6126,24.1225,39489,1770975020.954
489,57.9913,19.6214,39558,1770975020.968
490,95.1605,37.1692,39553,1770975021.039
491,66.4732,28.6872,38758,1770975021.044
492,96.8564,30.3831,38730,1770975021.108
493,79.6957,17.1607,38881,1770975021.124
494,90.8248,11.1291,39022,1770975021.169
495,83.9934,6.8314,39266,1770975021.196
496,55.0869,28.9066,38906,1770975021.201
497,72.1006,17.0138,39765,1770975021.252
498,69.8869,2.2137,39846,1770975021.283
499,89.0863,19.1994,39742,1770975021.336
500,68.8500,20.2363,39646,1770975021.349
501,87.8372,18.9872,39770,1770975021.402
502,73.3314,14.5059,39248,1770975021.422
503,86.0155,12.6841,38357,1770975021.468
504,72.0513,13.9642,38498,1770975021.488
505,49.7818,22.2695,37790,1770975021.499
506,53.0646,3.2828,37745,1770975021.536
507,47.7908,5.2738,38026,1770975021.564
508,69.1283,21.3375,38662,1770975021.619
509,55.0659,14.0624,38642,1770975021.638
510,85.0563,29.9904,39270,1770975021.702
511,67.6527,17.4036,39398,1770975021.718
512,98.1896,30.5369,39629,1770975021.782
513,72.2225,25.9671,39733,1770975021.791
514,108.0513,35.8288,39818,1770975021.86
515,100.0636,7.9877,39957,1770975021.886
516,89.1862,10.8774,39706,1770975021.909
517,92.9406,3.7544,39813,1770975021.946
518,83.0028,9.9378,39642,1770975021.97
519,55.5565,27.4463,39413,1770975021.976
520,87.7240,32.1674,39490,1770975022.042
521,62.0229,25.7010,38962,1770975022.049
522,105.0558,43.0329,39046,1770975022.126
523,85.0163,20.0396,38962,1770975022.139
524,62.1262,22.8901,39518,1770975022.15
525,107.6016,45.4755,38872,1770975022.229
526,78.5666,29.0351,38745,1770975022.233
527,132.0896,53.5231,38890,1770975022.32
528,107.0597,25.0299,39150,1770975022.329
529,77.8368,29.2230,38165,1770975022.334
530,93.1642,15.3275,39074,1770975022.382
531,77.7590,15.4052,39182,1770975022.4
532,58.4233,19.3357,39378,1770975022.414
533,82.4561,24.0328,39690,1770975022.472
534,60.3201,22.1360,39474,1770975022.483
535,84.2378,23.9177,40034,1770975022.54
536,71.7382,12.4996,39918,1770975022.561
537,53.1383,18.6000,40146,1770975022.576
538,65.6745,12.5363,40001,1770975022.622
539,41.5280,24.1466,40186,1770975022.632
540,58.0487,16.5207,39954,1770975022.681
541,57.9844,0.0644,40049,1770975022.715
542,65.0399,7.0555,39866,1770975022.756
543,74.0972,9.0573,40086,1770975022.799
544,73.0710,1.0262,39690,1770975022.831
545,114.7151,41.6441,39574,1770975022.906
546,90.0512,24.6639,39578,1770975022.915
547,89.0868,0.9644,39818,1770975022.948
548,93.7958,4.7090,39902,1770975022.986
549,67.9183,25.8775,39874,1770975022.994
550,51.0733,16.8450,39882,1770975023.011
551,76.6046,25.5313,39634,1770975023.07
552,56.9820,19.6226,39602,1770975023.084
553,70.8354,13.8533,38842,1770975023.132
554,66.3741,4.4613,39198,1770975023.161
555,61.6770,4.6971,39310,1770975023.19
556,51.4801,10.1969,39618,1770975023.213
557,64.7359,13.2558,39490,1770975023.26
558,61.1753,3.5605,38794,1770975023.29
559,44.1070,17.0684,38806,1770975023.306
560,82.0127,37.9057,39249,1770975023.377
561,106.7386,24.7259,39265,1770975023.436
562,118.1509,11.4124,39018,1770975023.481
563,87.3539,30.7970,39102,1770975023.484
564,74.5206,12.8334,39329,1770975023.505
565,84.4932,9.9726,39326,1770975023.548
566,67.4231,17.0701,39642,1770975023.565
567,44.8704,22.5527,39570,1770975023.576
568,59.3517,14.4813,39426,1770975023.625
569,39.8824,19.4693,39449,1770975023.639
570,52.4025,12.5201,39469,1770975023.685
571,53.9446,1.5421,39169,1770975023.72
572,51.1854,2.7592,39441,1770975023.751
573,58.9697,7.7844,38810,1770975023.792
574,74.8880,15.9183,39298,1770975023.841
575,66.7439,8.1441,38962,1770975023.868
576,96.8649,30.1211,39262,1770975023.931
577,78.6374,18.2276,39506,1770975023.946
578,92.3502,13.7129,39370,1770975023.993
579,100.4484,8.0981,39482,1770975024.036
580,70.7934,29.6550,39033,1770975024.041
581,55.8970,14.8964,39286,1770975024.06
582,61.9919,6.0949,39034,1770975024.1
583,46.4790,15.5129,39618,1770975024.118
584,69.8647,23.3858,39402,1770975024.175
585,59.8757,9.9890,39562,1770975024.199
586,77.9562,18.0805,39510,1770975024.251
587,65.0237,12.9325,39509,1770975024.272
588,95.1226,30.0989,39857,1770975024.336
589,68.1658,26.9568,39910,1770975024.344
590,126.8730,58.7072,39982,1770975024.436
591,99.8943,26.9787,39866,1770975024.443
592,76.7853,23.1090,39830,1770975024.453
593,109.6959,32.9106,40054,1770975024.52
594,88.7017,20.9942,39878,1770975024.532
595,65.8681,22.8336,39962,1770975024.543
596,89.7746,23.9065,39418,1770975024.6
597,60.5013,29.2733,39678,1770975024.604
598,56.0694,4.4320,39317,1770975024.633
599,60.1671,4.0977,39582,1770975024.671
600,38.8627,21.3044,39421,1770975024.683
601,49.9725,11.1098,39733,1770975024.728
602,91.7728,41.8003,39686,1770975024.803
603,81.3441,10.4287,39874,1770975024.826
604,56.3283,25.0158,39678,1770975024.835
605,79.3371,23.0088,39954,1770975024.892
606,63.7631,15.5740,39986,1770975024.91
607,84.1129,20.3497,39858,1770975024.964
608,62.1009,22.0120,40094,1770975024.975
609,56.0622,6.0387,39986,1770975025.003
610,59.9713,3.9091,39926,1770975025.04
611,51.4159,8.5554,39982,1770975025.065
612,95.1633,43.7474,39882,1770975025.142
613,76.0138,19.1495,39978,1770975025.156
614,100.8799,24.8661,39950,1770975025.214
615,94.9178,5.9621,39770,1770975025.242
616,70.7119,24.2059,39990,1770975025.251
617,65.4366,5.2752,40102,1770975025.281
618,82.4647,17.0281,40226,1770975025.332
619,58.8715,23.5932,40272,1770975025.342
620,82.0427,23.1712,40338,1770975025.399
621,69.0620,12.9807,40358,1770975025.42
622,41.6212,27.4408,40226,1770975025.427
623,113.8790,72.2578,40426,1770975025.532
624,88.8760,25.0030,40442,1770975025.541
625,136.9181,48.0421,40354,1770975025.623
626,124.0172,12.9008,40394,1770975025.644
627,99.7157,24.3015,40229,1770975025.653
628,109.0093,9.2936,40434,1770975025.696
629,80.7309,28.2784,40330,1770975025.701
630,64.9877,15.7433,40261,1770975025.719
631,85.5534,20.5657,40530,1770975025.773
632,71.0769,14.4765,40318,1770975025.792
