frame,latency_ms,jitter_ms,size_bytes,timestamp_unix
357,286.5791,1.0850,38567,1770975230.054
358,300.6985,14.1194,39126,1770975230.108
359,306.9201,6.2215,39459,1770975230.154
360,286.5472,20.3729,39251,1770975230.174
361,295.7337,9.1865,39667,1770975230.223
362,289.9873,5.7464,39886,1770975230.257
363,287.1840,2.8033,39579,1770975230.294
364,283.4241,3.7599,39591,1770975230.33
365,285.6677,2.2435,39499,1770975230.372
366,280.8809,4.7867,39511,1770975230.407
367,288.0299,7.1490,39735,1770975230.454
368,283.0820,4.9479,39579,1770975230.489
369,289.2056,6.1235,39109,1770975230.535
370,289.2497,0.0441,39247,1770975230.575
371,281.3945,7.8552,39166,1770975230.607
372,282.6226,1.2281,39291,1770975230.648
373,283.8051,1.1826,39575,1770975230.689
374,281.9879,1.8172,39515,1770975230.727
375,289.1483,7.1604,39862,1770975230.774
376,291.2881,2.1398,39955,1770975230.816
377,285.4030,5.8851,40011,1770975230.85
378,293.4556,8.0526,40099,1770975230.898
379,286.5653,6.8903,39975,1770975230.931
380,291.7721,5.2068,39947,1770975230.976
381,303.1771,11.4050,39795,1770975231.023
382,285.2771,17.9000,39611,1770975231.045
383,287.2646,1.9875,39379,1770975231.087
384,286.3736,0.8910,39379,1770975231.126
385,296.8869,10.5133,39487,1770975231.177
386,293.4155,3.4714,39661,1770975231.214
387,293.6184,0.2029,40038,1770975231.254
388,285.8126,7.8058,39903,1770975231.286
389,287.0431,1.2305,39827,1770975231.327
390,303.2255,16.1824,39795,1770975231.383
391,303.3130,0.0875,39799,1770975231.423
392,294.4872,8.8258,39719,1770975231.454
393,288.5842,5.9030,39663,1770975231.488
394,282.7852,5.7991,39779,1770975231.522
395,287.9438,5.1587,39739,1770975231.567
396,290.5970,2.6531,39907,1770975231.61
397,303.7274,13.1304,39679,1770975231.663
398,283.8690,19.8584,39571,1770975231.683
399,289.0356,5.1665,39607,1770975231.728
400,286.2029,2.8327,39655,1770975231.765
401,296.3617,10.1588,39519,1770975231.815
402,284.5769,11.7848,39699,1770975231.843
403,290.7290,6.1522,39551,1770975231.889
404,300.8010,10.0720,39523,1770975231.939
405,288.9938,11.8072,39543,1770975231.967
406,291.0707,2.0769,39479,1770975232.009
407,298.8746,7.8039,39547,1770975232.052
408,291.0852,7.7894,39675,1770975232.084
409,294.9550,3.8698,39347,1770975232.128
410,299.9835,5.0285,39738,1770975232.173
411,299.0448,0.9387,39447,1770975232.212
412,292.8038,6.2411,39535,1770975232.246
413,293.4997,0.6959,39495,1770975232.287
414,306.5834,13.0837,39755,1770975232.341
415,287.7915,18.7919,39658,1770975232.362
416,288.9712,1.1797,39467,1770975232.403
417,283.2255,5.7456,39769,1770975232.437
418,288.4667,5.2412,39683,1770975232.482
419,282.6269,5.8398,39531,1770975232.516
420,284.8668,2.2399,39695,1770975232.558
421,287.0569,2.1901,39727,1770975232.6
422,305.2111,18.1541,39791,1770975232.658
423,282.3079,22.9032,39827,1770975232.675
424,289.3243,7.0164,39802,1770975232.722
425,289.4654,0.1411,40117,1770975232.762
426,284.5368,4.9286,39963,1770975232.797
427,290.7331,6.1963,39899,1770975232.843
428,284.9386,5.7945,39922,1770975232.877
429,288.0976,3.1590,39862,1770975232.92
430,289.2416,1.1439,39787,1770975232.961
431,291.4674,2.2259,40090,1770975233.003
432,300.5478,9.0804,40131,1770975233.048
433,284.6799,15.8679,40203,1770975233.072
434,296.0427,11.3628,40183,1770975233.124
435,288.2147,7.8280,40075,1770975233.156
436,284.8995,3.3152,40342,1770975233.193
437,284.9734,0.0739,40202,1770975233.233
438,279.0852,5.8882,40227,1770975233.267
439,284.7877,5.7025,40127,1770975233.313
440,294.8885,10.1008,40007,1770975233.363
441,286.0985,8.7900,40070,1770975233.394
442,286.3169,0.2184,40007,1770975233.434
443,299.5167,13.1998,40235,1770975233.487
444,308.6517,9.1350,40083,1770975233.536
445,286.7255,21.9262,40139,1770975233.554
446,300.8354,14.1098,39847,1770975233.608
447,306.0315,5.1961,39766,1770975233.653
448,291.8432,14.1883,39915,1770975233.679
449,299.9399,8.0967,39991,1770975233.727
450,285.0530,14.8869,39779,1770975233.752
451,300.1525,15.0995,39547,1770975233.807
452,285.3258,14.8268,39851,1770975233.832
453,285.4037,0.0780,40015,1770975233.872
454,285.4829,0.0792,40211,1770975233.912
455,298.5990,13.1161,39923,1770975233.965
456,282.8279,15.7712,39711,1770975233.989
457,289.8920,7.0641,39571,1770975234.032
458,290.0479,0.1559,39595,1770975234.072
459,292.1646,2.1167,39678,1770975234.114
460,301.3060,9.1414,39855,1770975234.163
461,288.2898,13.0162,39799,1770975234.19
462,294.3833,6.0935,39835,1770975234.236
463,299.0332,4.6499,39631,1770975234.281
464,289.5076,9.5255,39387,1770975234.312
465,295.7098,6.2022,39631,1770975234.358
466,282.9649,12.7449,39963,1770975234.385
467,294.1413,11.1763,40275,1770975234.436
468,293.3559,0.7854,40151,1770975234.475
469,291.4398,1.9162,40263,1770975234.513
470,296.5894,5.1496,39947,1770975234.558
471,290.7882,5.8012,39275,1770975234.592
472,297.8766,7.0884,39327,1770975234.639
473,297.0972,0.7794,39447,1770975234.678
474,294.1399,2.9573,39375,1770975234.715
475,288.3523,5.7876,39579,1770975234.749
476,292.5041,4.1518,39727,1770975234.793
477,286.5455,5.9586,39563,1770975234.827
478,283.7169,2.8286,39423,1770975234.864
479,293.9432,10.2262,39259,1770975234.914
480,298.1520,4.2088,39523,1770975234.958
481,292.4042,5.7478,40563,1770975234.992
482,290.6165,1.7877,40414,1770975235.025
483,293.7715,3.1550,40778,1770975235.068
484,292.9137,0.8578,40486,1770975235.107
485,289.5854,3.3283,40792,1770975235.145
486,298.3468,8.7614,41227,1770975235.194
487,292.2895,6.0573,40818,1770975235.228
488,303.3950,11.1055,40963,1770975235.279
489,291.3504,12.0447,40762,1770975235.307
490,304.3861,13.0358,40315,1770975235.36
491,288.6839,15.7022,40279,1770975235.385
492,306.7813,18.0974,39527,1770975235.443
493,288.9540,17.8273,39183,1770975235.465
494,295.0652,6.1111,39031,1770975235.511
495,288.1913,6.8738,39342,1770975235.544
496,299.3529,11.1616,39975,1770975235.595
497,292.4094,6.9435,39786,1770975235.628
498,295.4941,3.0847,39699,1770975235.671
499,289.7069,5.7871,39683,1770975235.705
500,301.8088,12.1019,39651,1770975235.757
501,291.9860,9.8228,40047,1770975235.787
502,281.7104,10.2756,39954,1770975235.817
503,297.8311,16.1207,39999,1770975235.873
504,300.9503,3.1192,39978,1770975235.916
505,298.8944,2.0559,40054,1770975235.954
506,305.0604,6.1660,39878,1770975236
