seq,rtt_ms,status,timestamp
900,62.756,OK,1770975975.756889
901,70.334,OK,1770975975.830651
902,57.947,OK,1770975975.891882
903,56.646,OK,1770975975.950849
904,57.733,OK,1770975976.010976
905,49.441,OK,1770975976.062644
906,68.551,OK,1770975976.132964
907,54.434,OK,1770975976.190941
908,77.558,OK,1770975976.270849
909,57.586,OK,1770975976.331894
910,62.830,OK,1770975976.396919
911,71.460,OK,1770975976.471850
912,56.475,OK,1770975976.531862
913,52.713,OK,1770975976.586869
914,63.643,OK,1770975976.652665
915,55.963,OK,1770975976.711668
916,59.416,OK,1770975976.772861
917,55.712,OK,1770975976.830824
918,46.848,OK,1770975976.880030
919,69.585,OK,1770975976.951896
920,57.473,OK,1770975977.012901
921,55.809,OK,1770975977.070970
922,57.688,OK,1770975977.130916
923,63.480,OK,1770975977.196694
924,74.263,OK,1770975977.273962
925,53.386,OK,1770975977.330900
926,57.751,OK,1770975977.390863
927,57.847,OK,1770975977.451021
928,58.515,OK,1770975977.511872
929,56.750,OK,1770975977.570936
930,60.813,OK,1770975977.633903
931,54.272,OK,1770975977.691711
932,58.247,OK,1770975977.751873
933,58.520,OK,1770975977.812760
934,57.974,OK,1770975977.872713
935,57.142,OK,1770975977.931910
936,58.685,OK,1770975977.992909
937,55.649,OK,1770975978.050922
938,57.756,OK,1770975978.110826
939,64.836,OK,1770975978.177933
940,69.459,OK,1770975978.250890
941,57.545,OK,1770975978.311912
942,56.544,OK,1770975978.370607
943,61.318,OK,1770975978.433751
944,54.045,OK,1770975978.490941
945,59.769,OK,1770975978.552943
946,54.573,OK,1770975978.610933
947,56.906,OK,1770975978.672945
948,69.815,OK,1770975978.750867
949,71.947,OK,1770975978.832012
950,70.767,OK,1770975978.911910
951,74.438,OK,1770975978.992696
952,56.109,OK,1770975979.051881
953,58.872,OK,1770975979.112954
954,56.791,OK,1770975979.171895
955,58.828,OK,1770975979.232873
956,56.904,OK,1770975979.291875
957,57.739,OK,1770975979.351924
958,57.749,OK,1770975979.411927
959,58.725,OK,1770975979.472889
960,56.592,OK,1770975979.531689
961,58.304,OK,1770975979.591753
962,58.436,OK,1770975979.651917
963,58.442,OK,1770975979.712713
964,57.209,OK,1770975979.771929
965,60.112,OK,1770975979.834216
966,54.029,OK,1770975979.891699
967,58.307,OK,1770975979.951909
968,57.982,OK,1770975980.012099
969,57.771,OK,1770975980.071954
970,57.772,OK,1770975980.131874
971,59.205,OK,1770975980.192740
972,78.436,OK,1770975980.273061
973,60.495,OK,1770975980.336930
974,71.604,OK,1770975980.411936
975,57.611,OK,1770975980.472948
976,79.690,OK,1770975980.554895
977,52.856,OK,1770975980.611727
978,59.625,OK,1770975980.673203
979,56.185,OK,1770975980.731607
980,58.276,OK,1770975980.791648
981,51.511,OK,1770975980.845006
982,66.548,OK,1770975980.913840
983,56.160,OK,1770975980.973114
984,56.726,OK,1770975981.031953
985,58.079,OK,1770975981.092038
986,51.554,OK,1770975981.145876
987,63.823,OK,1770975981.211956
988,56.521,OK,1770975981.271897
989,57.786,OK,1770975981.331830
990,51.897,OK,1770975981.385734
991,62.983,OK,1770975981.450672
992,58.172,OK,1770975981.511925
993,59.848,OK,1770975981.574034
994,48.650,OK,1770975981.626046
995,56.763,OK,1770975981.685033
996,64.355,OK,1770975981.751962
997,56.677,OK,1770975981.811976
998,57.802,OK,1770975981.871962
999,57.664,OK,1770975981.931711
1000,59.398,OK,1770975981.992800
1001,57.296,OK,1770975982.051974
1002,57.754,OK,1770975982.112003
1003,57.757,OK,1770975982.171966
1004,56.973,OK,1770975982.231220
1005,58.597,OK,1770975982.291970
1006,59.873,OK,1770975982.353946
1007,55.646,OK,1770975982.412957
1008,97.537,OK,1770975982.512714
1009,56.982,OK,1770975982.572638
1010,56.487,OK,1770975982.630923
1011,61.047,OK,1770975982.694040
1012,53.367,OK,1770975982.750942
1013,58.919,OK,1770975982.811996
1014,56.494,OK,1770975982.870728
1015,59.615,OK,1770975982.931949
1016,57.687,OK,1770975982.991903
1017,57.889,OK,1770975983.051925
1018,58.593,OK,1770975983.112675
1019,57.497,OK,1770975983.171773
1020,58.184,OK,1770975983.232007
1021,56.753,OK,1770975983.290951
1022,59.418,OK,1770975983.352946
1023,57.921,OK,1770975983.413017
1024,57.582,OK,1770975983.472936
1025,59.739,OK,1770975983.534925
1026,73.587,OK,1770975983.612010
1027,56.458,OK,1770975983.671714
1028,58.238,OK,1770975983.731754
1029,58.411,OK,1770975983.791945
1030,57.821,OK,1770975983.851968
1031,58.180,OK,1770975983.911974
1032,58.788,OK,1770975983.972933
1033,76.895,OK,1770975984.051870
1034,57.751,OK,1770975984.112962
1035,57.847,OK,1770975984.172952
1036,56.547,OK,1770975984.231781
1037,57.246,OK,1770975984.290680
1038,59.366,OK,1770975984.351751
1039,58.369,OK,1770975984.411955
1040,57.704,OK,1770975984.471965
1041,56.901,OK,1770975984.531061
1042,58.859,OK,1770975984.592038
1043,56.798,OK,1770975984.650954
1044,58.575,OK,1770975984.711790
1045,58.207,OK,1770975984.771973
1046,56.474,OK,1770975984.830701
1047,59.487,OK,1770975984.891792
1048,58.309,OK,1770975984.951878
1049,57.911,OK,1770975985.011969
1050,57.812,OK,1770975985.072008
